cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_EC_if_win_state_inc,win_EC_if_win_state_chal,win_state_if_win_EC_inc,win_state_if_win_EC_chal,state_turnout,state_turnout_hi,state_turnout_lo,timestamp,simulations
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Massachusetts,.000675,.0284577,.007925,.992075,,33.72169,64.77674,,1.501567,41.11796,72.09454,,2.34391,26.43406,57.35036,,.7637881,-31.05505,-16.27259,-45.61483,.785489,.7632992,.0261417,.9977601,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Maryland,.000375,.0194341,.002275,.997725,,35.16077,63.47297,,1.36626,40.85781,69.0876,,2.129941,29.59376,57.78672,,.6964236,-28.31219,-16.95867,-39.44568,.8021978,.7602295,.007664,.9994071,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Maine,.0045875,.8535619,.197975,.802025,,44.47794,54.18812,,1.333937,51.9427,61.64399,,2.080702,37.0155,46.72301,,.679756,-9.710174,5.21912,-24.59919,.714863,.8765625,.5943307,.9263127,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",ME-2,.00305,1.201363,.571275,.428725,,50.3698,48.18533,,1.44486,58.37968,56.28124,,2.254263,42.26672,40.22359,,.7355893,2.18447,18.13944,-13.99056,.3842283,.9545746,.9217848,.5392318,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",ME-1,.0004,.1438613,.06115,.93885,,39.18359,59.58217,,1.234241,47.51746,67.79173,,1.921604,30.97692,51.26507,,.6304864,-20.39858,-3.800507,-36.78986,.7865903,.7946424,.2019947,.9830028,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Louisiana,.00165,.1166987,.896725,.103275,,56.99265,42.18756,,.8197838,64.46424,49.70664,,1.269836,49.47669,34.73053,,.422056,14.80509,29.72797,-.2256069,.2616465,.9653837,.9853019,.1313657,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Kentucky,0,0,.971425,.028575,,59.6697,39.12052,,1.209781,66.16887,45.61668,,1.883101,53.1473,32.65658,,.6182304,20.54917,33.50365,7.536716,.2448722,.9912511,.9989501,.0373213,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Kansas,.000225,.0273384,.91165,.08835,,55.46089,42.72353,,1.815581,61.46955,48.73413,,2.841229,49.38218,36.78339,,.919481,12.73736,24.63955,.7178612,.2610377,.9983022,.9993701,.1162132,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Iowa,.004125,.3763263,.6262,.3738,,50.82267,47.81027,,1.367056,57.15092,54.10042,,2.131202,44.5109,41.51013,,.6968207,3.012403,15.61403,-9.56472,.3785532,.9969904,.9954855,.4910403,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Indiana,.0004125,.0209361,.889525,.110475,,54.8217,43.71044,,1.467862,60.62482,49.55189,,2.290621,48.94434,37.92749,,.7470323,11.11126,22.67315,-.5620556,.2674461,.9979634,.9990551,.1452665,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Illinois,.00465,.1168551,.017825,.982175,,38.35687,60.10253,,1.540599,44.57894,66.33142,,2.405642,32.16881,53.88125,,.7831873,-21.74565,-9.322426,-34.13721,.8106592,.7692875,.0606824,.9955531,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Idaho,.0002,.0378709,.981675,.018325,,62.11986,34.75409,,3.126048,69.86494,42.50434,,4.930709,54.2464,27.09019,,1.561819,27.36576,42.66312,11.90094,.242239,.9822646,.9986352,.023717,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Hawaii,.0003625,.1196091,.00775,.99225,,29.252,69.12028,,1.627724,38.3478,77.97891,,2.54352,20.40867,60.03268,,.8264403,-39.86828,-21.73052,-57.51016,.5677419,.761552,.0184777,.9956519,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Georgia,.0235625,.7793059,.5487,.4513,,50.05324,49.14735,,.7994101,54.94688,54.07249,,1.237901,45.10513,44.25455,,.4117672,.9058902,10.67945,-8.944229,.4256424,.9895303,.9807874,.5884116,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Florida,.2474125,3.458637,.3114,.6886,,47.47571,51.69016,,.8341315,52.98393,57.21479,,1.292353,41.96353,46.21825,,.4292978,-4.21445,6.765673,-15.24196,.7334618,.9851511,.9591601,.8938336,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",District of Columbia,0,0,.000025,.999975,,5.80835,90.64655,,3.545103,9.92803,94.88487,,5.602736,2.034813,86.01077,,1.765031,-84.8382,-76.38695,-92.60379,0,.758944,0,.999967,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Delaware,.0001125,.0357731,.0035,.9965,,37.31918,61.51723,,1.163588,42.66245,66.79205,,1.810374,32.05956,56.172,,.5950689,-24.19804,-13.52234,-34.70515,.9428571,.7614149,.0138583,.9997365,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Connecticut,.0019125,.1681454,.028225,.971775,,39.49249,59.58554,,.9219773,46.08824,66.07098,,1.430356,33.02631,53.00716,,.4736177,-20.09306,-6.91622,-33.02975,.8689106,.7772118,.1029921,.9951578,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Colorado,.0250625,1.221199,.1256,.8744,,43.74752,54.39131,,1.861168,49.73873,60.37907,,2.913651,37.7631,48.37621,,.9420152,-10.64378,1.367311,-22.58104,.8923169,.8529277,.4706562,.9826734,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",California,.0023625,.0233854,.004025,.995975,,34.58114,63.51194,,1.906914,40.75976,69.57996,,2.986356,28.50954,57.30746,,.9646115,-28.9308,-16.59008,-41.05546,.757764,.7610382,.0128084,.9987153,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Arkansas,.000475,.0612071,.8984,.1016,,55.98827,42.37502,,1.636705,62.83696,49.23775,,2.557738,49.07983,35.54723,,.8308951,13.61325,27.22413,-.1155396,.2636632,.9876968,.9947507,.1322221,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Arizona,.0455375,2.302505,.418125,.581875,,48.34379,50.28242,,1.37379,54.30254,56.24695,,2.141869,42.36246,44.29419,,.7001783,-1.938625,9.98794,-13.91974,.5384156,.9765843,.9454068,.7487318,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Alaska,.0017875,.7935265,.7964,.2036,,53.80572,43.65229,,2.541996,61.88262,51.79508,,3.997086,45.65943,35.63126,,1.276969,10.15343,26.17741,-6.101215,.2904006,.9658644,.9712336,.259108,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/3/2020,Trump,Biden,"",Alabama,.000375,.0240418,.9711,.0289,,59.36629,39.82716,,.8065393,65.54115,46.08465,,1.249075,53.09383,33.65827,,.4153683,19.53913,31.88527,7.022188,.2442848,.9688581,.9962205,.0368931,,,,11:04:06 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Wyoming,0,0,.9967,.0033,,68.06615,28.51918,,3.414673,75.44153,35.96178,,5.396301,60.49001,21.26596,,1.691717,39.54697,54.05302,24.65356,.2406441,.9469697,.9992709,.004132,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Wisconsin,.1041,4.862043,.24665,.75335,,46.44882,52.51991,,1.031274,52.27714,58.26403,,1.60286,40.70734,46.69453,,.5255517,-6.071093,5.588526,-17.54759,.8078249,.9436849,.8301219,.940004,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",West Virginia,.000025,.004719,.990325,.009675,,65.43127,32.72522,,1.84351,73.12287,40.52228,,2.887143,57.59216,24.99905,,.9276247,32.70606,48.06713,17.09365,.2422437,.9870801,.9994792,.0126273,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Washington,.00155,.0615921,.014175,.985825,,37.07901,60.69556,,2.225423,43.6037,67.18583,,3.49426,30.6138,54.15627,,1.114949,-23.61655,-10.61723,-36.52724,.8553792,.765146,.0505156,.9973555,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Virginia,.018525,.6210495,.064575,.935425,,43.45889,55.51439,,1.026722,48.52682,60.57295,,1.59568,38.41596,50.45678,,.5232778,-12.05551,-1.944143,-22.13438,.9628339,.8060775,.2590355,.9969919,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Vermont,.0003,.1376237,.0089,.9911,,30.92297,66.356,,2.721029,39.47102,74.68582,,4.285068,22.62349,57.80781,,1.356352,-35.43303,-18.33357,-51.99334,.6853933,.7603421,.025414,.996397,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Utah,.000875,.1040274,.92075,.07925,,55.8327,40.86314,,3.304157,62.62265,47.66137,,5.219119,48.99696,34.1251,,1.638418,14.96957,28.32697,1.482306,.2594352,.9851735,.9952089,.1032328,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Texas,.0105625,.1588648,.704475,.295525,,51.82892,47.17171,,.999371,57.52312,52.8599,,1.552583,46.13027,41.4905,,.5096108,4.657215,16.0347,-6.719797,.3402179,.9987311,.9985418,.3902552,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Tennessee,.0010375,.055559,.924275,.075725,,57.10421,41.78629,,1.109504,63.70934,48.52332,,1.726084,50.37178,35.20203,,.56458,15.31792,28.50084,1.868185,.2587163,.9881149,.9962504,.0989356,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",South Dakota,.00035,.1265302,.9398,.0602,,59.16168,39.3429,,1.495422,67.08432,47.38173,,2.335585,51.12016,31.40767,,.7561151,19.81879,35.66653,3.78821,.2537774,.9734219,.9936465,.0774825,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",South Carolina,.0010125,.0650029,.852825,.147175,,53.90676,45.19694,,.8963019,59.27924,50.6065,,1.390332,48.48841,39.81786,,.4580587,8.709817,19.4568,-2.095011,.280802,.9959232,.9977086,.1938054,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Rhode Island,.0011875,.3532365,.034325,.965675,,37.1216,61.43271,,1.445691,45.22588,69.52071,,2.256951,29.03138,53.30788,,.7315261,-24.31111,-8.094589,-40.46021,.7640204,.7749501,.1092594,.9894883,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Pennsylvania,.1974,4.474932,.224225,.775775,,46.54562,52.68304,,.7713372,51.79026,57.92232,,1.194241,41.31742,47.42701,,.3953303,-6.137425,4.366577,-16.61061,.8595161,.9355806,.8029372,.9596721,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Oregon,.009625,.6486765,.09575,.90425,,41.17661,56.41655,,2.406835,48.6787,63.83302,,3.783191,33.83418,48.93436,,1.203518,-15.23994,-.3015175,-29.91604,.7190601,.8069671,.2868451,.9648288,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Oklahoma,.00005,.0049582,.9878,.0122,,62.71482,36.08034,,1.204842,69.28304,42.79512,,1.876148,55.9847,29.50021,,.6120179,26.63447,39.76543,13.22509,.2427364,.9795082,.9989585,.0158006,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Ohio,.03185,.7996846,.49795,.50205,,49.44556,49.5323,,1.022143,55.03911,55.14354,,1.588458,43.85067,43.94135,,.5209904,-.0867307,11.09529,-11.28836,.4781103,.9958171,.9918758,.6610472,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",North Dakota,.0000625,.0240046,.9794,.0206,,60.37674,36.92491,,2.69835,67.31184,43.86417,,4.248798,53.35532,30.05426,,1.345342,23.45184,37.12772,9.588163,.2448693,.9902912,.9991667,.0269734,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",North Carolina,.0570375,1.624215,.418,.582,,48.73948,50.46743,,.7930941,54.1647,55.83968,,1.228363,43.37,45.05472,,.4062716,-1.727954,9.104671,-12.47379,.547189,.9796821,.9529216,.7539006,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",New York,.0023375,.0427882,.00785,.99215,,36.42167,62.47419,,1.104146,42.66345,68.67741,,1.717646,30.22501,56.24189,,.56191,-26.05252,-13.59685,-38.43488,.7929936,.760646,.0259348,.9978514,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",New Mexico,.0102625,1.777856,.08825,.91175,,42.55387,55.61735,,1.828783,48.72385,61.75533,,2.863771,36.40349,49.39349,,.9203838,-13.06348,-.7050152,-25.31441,.9067988,.8208116,.3334028,.9895213,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",New Jersey,.0077125,.2824365,.043825,.956175,,39.76006,59.39075,,.8491815,46.8601,66.50413,,1.316362,32.64237,52.27892,,.4344357,-19.63069,-5.410635,-33.83811,.7159156,.7781003,.1307155,.9837366,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",New Hampshire,.019125,3.54577,.26695,.73305,,45.99732,52.92983,,1.072853,53.27229,60.16018,,1.668336,38.7782,45.66106,,.5463081,-6.932511,7.593824,-21.36658,.7150216,.9296774,.7952297,.9010975,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Nevada,.0355125,4.128104,.205575,.794425,,45.39839,52.86136,,1.740251,51.35602,58.77222,,2.723271,39.48277,46.88388,,.8768539,-7.462976,4.449841,-19.23645,.812842,.9051201,.6961775,.9507471,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Nebraska,.00005,.0077417,.97565,.02435,,58.56305,39.57852,,1.85843,64.46644,45.48134,,2.915925,52.60933,33.68727,,.9336874,18.98453,30.71885,7.190304,.2459899,.9989733,.9998959,.0321632,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",NE-3,0,0,.998525,.001475,,72.06145,25.59131,,2.34724,79.2556,32.83739,,3.688268,64.77206,18.51254,,1.174454,46.47013,60.72165,31.9913,.2403545,.9830508,.9998959,.0019172,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",NE-2,.0073125,3.462956,.3802,.6198,,47.90607,50.72234,,1.371595,54.13882,56.92114,,2.139679,41.6796,44.49105,,.6948464,-2.816268,9.627651,-15.19301,.5637165,.9559535,.8929278,.7834193,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",NE-1,.0002,.096549,.917775,.082225,,56.72185,41.38176,,1.896392,63.6806,48.3776,,2.971089,49.73409,34.48301,,.953613,15.34009,29.1673,1.421381,.2597314,.979629,.9931257,.1065054,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Montana,.0005125,.138096,.888425,.111575,,55.42987,42.14884,,2.421283,62.45216,49.21339,,3.806217,48.39151,35.14189,,1.210561,13.28103,27.2174,-.7726078,.2684526,.9863321,.9936465,.145511,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Missouri,.0012625,.0628294,.83275,.16725,,53.76603,44.77875,,1.455222,59.87169,50.90541,,2.272036,47.65368,38.68184,,.7362403,8.987282,21.13852,-3.258911,.2873311,.9953662,.9968753,.2201177,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Mississippi,.001875,.2191977,.86145,.13855,,55.06513,44.13481,,.800061,61.53366,50.68538,,1.239292,48.49929,37.65808,,.4097737,10.93033,23.87473,-2.178679,.2734924,.9669794,.9815644,.1771453,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Minnesota,.0527125,2.447257,.165575,.834425,,45.10302,53.5354,,1.361579,50.73443,59.1274,,2.123857,39.52975,47.90845,,.6898842,-8.432386,2.811872,-19.54936,.8641099,.8800971,.5960838,.9710102,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Michigan,.0567375,1.599437,.137675,.862325,,44.76793,54.04942,,1.182652,50.23579,59.47881,,1.841171,39.33594,48.58221,,.6009888,-9.281482,1.641001,-20.11236,.9522426,.8696547,.5461931,.9915708,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Massachusetts,.000725,.0304702,.008075,.991925,,33.75898,64.74146,,1.499565,41.1153,72.08463,,2.34213,26.45449,57.36629,,.7581622,-30.98248,-16.30406,-45.60597,.7554179,.7605162,.025414,.9974547,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Maryland,.0003,.0153089,.0029,.9971,,35.21716,63.41843,,1.364411,40.9378,69.06428,,2.128331,29.58783,57.7047,,.6912875,-28.20126,-16.78223,-39.46852,.7068965,.7576472,.0085408,.9988761,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Maine,.00405,.7631449,.181325,.818675,,44.12192,54.48609,,1.391986,51.5941,61.82758,,2.171424,36.77723,47.02872,,.7051253,-10.36417,4.544945,-25.02814,.7271474,.8641097,.5493178,.9353762,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",ME-2,.003325,1.315868,.55,.45,,50.00151,48.49135,,1.507141,57.99973,56.49686,,2.354102,41.96504,40.4889,,.7619061,1.510159,17.53178,-14.50223,.3978182,.9507222,.9115717,.5656816,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",ME-1,.0004375,.158082,.0555,.9445,,38.83963,59.87179,,1.288581,47.18989,68.04694,,2.008469,30.67821,51.53995,,.6536582,-21.03217,-4.364616,-37.30289,.786036,.7883801,.1817519,.984563,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Louisiana,.00225,.1579937,.89975,.10025,,57.05278,42.12803,,.819196,64.36681,49.58471,,1.269305,49.57643,34.80999,,.4193864,14.92476,29.56045,-.0145626,.2631564,.9665835,.9864597,.1281238,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Kentucky,.000075,.0055144,.9729,.0271,,59.72049,39.07131,,1.208194,66.18306,45.49409,,1.881438,53.27962,32.62838,,.6136851,20.64918,33.5411,7.805174,.2465053,.9926199,.9991667,.0355679,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Kansas,.000175,.0208043,.917425,.082575,,55.51654,42.67031,,1.813149,61.49458,48.55616,,2.838964,49.60089,36.71346,,.9127002,12.84623,24.73109,1.094067,.261629,1,1,.1091829,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Iowa,.004125,.3762353,.6309,.3691,,50.89902,47.73574,,1.365232,57.13058,54.00131,,2.129627,44.65605,41.48764,,.6916941,3.163285,15.61731,-9.338251,.3789428,.9972907,.9960421,.4867116,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Indiana,.0004125,.0206261,.892375,.107625,,54.88593,43.6482,,1.465872,60.73486,49.50716,,2.288896,49.02537,37.85103,,.7415069,11.23774,22.83206,-.4307671,.2688332,.9988385,.9994792,.1421394,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Illinois,.0048,.1191349,.01925,.98075,,38.42038,60.04011,,1.539512,44.66029,66.25987,,2.405258,32.21109,53.81369,,.7778956,-21.61973,-9.175415,-34.02077,.7974026,.7672189,.0639517,.9949094,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Idaho,.000175,.0328189,.981675,.018325,,62.20491,34.67107,,3.124013,69.87318,42.42344,,4.929964,54.36698,27.12621,,1.551473,27.53384,42.62599,12.06954,.2442764,.9863575,.9990626,.0238992,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Hawaii,.000325,.1084668,.00845,.99155,,29.35714,69.01627,,1.62659,38.55537,78.02377,,2.542983,20.37638,59.8237,,.8208781,-39.65913,-21.27966,-57.63768,.5266272,.7587615,.0185397,.9947772,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Georgia,.02435,.8019657,.55555,.44445,,50.10151,49.10007,,.7984177,55.00336,53.99549,,1.236714,45.20292,44.21402,,.4089477,1.001429,10.79139,-8.767002,.4253443,.9911126,.9844808,.5824409,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Florida,.2433,3.400777,.316175,.683825,,47.53856,51.62827,,.8331732,53.07742,57.13202,,1.291236,42.05026,46.08481,,.426403,-4.089705,6.989243,-15.07953,.728315,.9849742,.9593793,.8905857,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",District of Columbia,0,0,.000025,.999975,,5.845596,90.61184,,3.542561,10.02924,94.92309,,5.601531,2.02491,85.87028,,1.753316,-84.76624,-76.145,-92.65144,0,.7562939,0,.9999669,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Delaware,.0001125,.037263,.003475,.996525,,37.4014,61.43664,,1.161965,42.70055,66.7025,,1.808628,32.1342,56.14616,,.5907017,-24.03524,-13.50202,-34.56544,.971223,.758837,.014061,.9998678,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Connecticut,.002025,.1764562,.028825,.971175,,39.53666,59.54264,,.9206958,46.12012,66.09705,,1.42867,32.98111,52.95084,,.470276,-20.00598,-6.848358,-33.10681,.8699046,.7749118,.1044683,.9950747,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Colorado,.0261125,1.271755,.1286,.8714,,43.80191,54.33862,,1.859471,49.8247,60.30419,,2.912476,37.84958,48.326,,.9354703,-10.53672,1.449907,-22.39464,.8897745,.8521632,.4767212,.9818524,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",California,.0025375,.025292,.00455,.99545,,34.61922,63.47634,,1.904432,40.7861,69.67896,,2.983855,28.4291,57.27417,,.9575626,-28.85712,-16.56159,-41.20491,.7967033,.7588277,.0151026,.9987769,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Arkansas,.00065,.0794706,.901025,.098975,,56.04905,42.31636,,1.634592,62.83716,49.14076,,2.555684,49.22646,35.54718,,.8248247,13.73269,27.25203,.0760822,.2653644,.990149,.9961463,.1295782,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Arizona,.046125,2.335037,.42135,.57865,,48.39265,50.23522,,1.372127,54.35412,56.2035,,2.14052,42.42719,44.29034,,.6951101,-1.842561,10.04559,-13.72379,.5376765,.9755033,.94386,.7463639,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Alaska,.0021375,.9552531,.797325,.202675,,53.86633,43.59332,,2.540351,61.91947,51.66656,,3.996101,45.7747,35.57134,,1.268548,10.27302,26.28469,-5.807867,.2922271,.9647219,.9707322,.2585284,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/2/2020,Trump,Biden,"",Alabama,.0003125,.0222657,.96955,.03045,,59.3922,39.80231,,.8054845,65.55009,46.05677,,1.247801,53.1278,33.63935,,.4124995,19.58989,31.92138,7.066463,.2468413,.9761904,.9970837,.0393032,,,,11:03:27 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Wyoming,0,0,.99645,.00355,,68.04353,28.55394,,3.402525,75.45659,36.00217,,5.37169,60.47924,21.28247,,1.684206,39.4896,54.03757,24.65725,.2359125,.9225352,.9988315,.0043006,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Wisconsin,.1028625,4.814877,.250075,.749925,,46.45338,52.51662,,1.030006,52.28123,58.35265,,1.60047,40.59855,46.70802,,.5242411,-6.063239,5.563696,-17.76333,.793362,.9485615,.8429998,.9341125,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",West Virginia,.0000125,.0029337,.99135,.00865,,65.37761,32.7818,,1.840592,73.14107,40.62407,,2.881136,57.52213,25.06509,,.9251248,32.59581,48.04143,16.90062,.2372522,.982659,.9993626,.0111618,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Washington,.0017125,.0671577,.014725,.985275,,37.09802,60.68209,,2.219893,43.67348,67.18053,,3.48348,30.63448,54.07546,,1.110933,-23.58407,-10.44543,-36.48133,.8760611,.7710538,.054812,.9976035,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Virginia,.0197375,.6627413,.066325,.933675,,43.44206,55.53383,,1.024111,48.59185,60.63581,,1.591183,38.35786,50.38017,,.5213022,-12.09177,-1.810616,-22.25694,.9664531,.8133719,.2723603,.9972424,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Vermont,.000175,.0761736,.008675,.991325,,30.83565,66.45306,,2.711287,39.41397,74.91512,,4.266281,22.45419,57.87462,,1.350104,-35.61742,-18.52094,-52.39652,.7492796,.765995,.0276184,.9971439,,,,11:05:57 10 Aug 2020,40000
2020,President,polls-plus,7/1/2020,Trump,Biden,"",Utah,.0008875,.1022169,.9197,.0803,,55.84291,40.85911,,3.297984,62.68378,47.77071,,5.204406,48.89169,34.11861,,1.633859,14.9838,28.47725,1.302137,.2545123,.9834993,.9945825,.1037064,,,,11:05:57 10 Aug 2020,40000
