"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
2012,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"CHRIS BORGIA","NONE",FALSE,"total",82089,8189946,FALSE,"20210114","OTHER"
2012,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2,8189946,FALSE,"20210114","OTHER"
2012,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",9,8189946,FALSE,"20210114","OTHER"
2012,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,"CONNIE MACK","REPUBLICAN",FALSE,"total",3458267,8189946,FALSE,"20210114","REPUBLICAN"
2012,"FLORIDA","FL",12,59,43,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",18,8189946,FALSE,"20210114","OTHER"
2012,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"OVER VOTE","",FALSE,"total",77,437159,FALSE,"20210114","OTHER"
2012,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"LINDA LINGLE","REPUBLICAN",FALSE,"total",160994,437159,FALSE,"20210114","REPUBLICAN"
2012,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"BLANK VOTE","",FALSE,"total",6599,437159,FALSE,"20210114","OTHER"
2012,"HAWAII","HI",15,95,82,"US SENATE","statewide","gen",FALSE,"MAZIE K. HIRONO","DEMOCRAT",FALSE,"total",269489,437159,FALSE,"20210114","DEMOCRAT"
2012,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"RICHARD E. MOURDOCK","REPUBLICAN",FALSE,"total",1133621,2560102,FALSE,"20210114","REPUBLICAN"
2012,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"JOE DONNELLY","DEMOCRAT",FALSE,"total",1281181,2560102,FALSE,"20210114","DEMOCRAT"
2012,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,"ANDREW ??ANDY?? HORNING","LIBERTARIAN",FALSE,"total",145282,2560102,FALSE,"20210114","LIBERTARIAN"
2012,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",15,2560102,FALSE,"20210114","OTHER"
2012,"INDIANA","IN",18,32,22,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",3,2560102,FALSE,"20210114","OTHER"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"DANNY FRANCIS DALTON","",FALSE,"total",5807,724720,FALSE,"20210114","OTHER"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"STEPHEN M. WOODS","",FALSE,"total",10289,724720,FALSE,"20210114","OTHER"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ANGUS KING","INDEPENDENT FOR MAINE",FALSE,"total",370580,724720,FALSE,"20210114","OTHER"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"BLANK VOTE","",FALSE,"total",24121,724720,FALSE,"20210114","OTHER"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"CYNTHIA ANN DILL","DEMOCRAT",FALSE,"total",92900,724720,FALSE,"20210114","DEMOCRAT"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"CHARLES E. SUMMERS, JR.","REPUBLICAN",FALSE,"total",215399,724720,FALSE,"20210114","REPUBLICAN"
2012,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"ANDREW IAN DODGE","INDEPENDENT FOR LIBERTY",FALSE,"total",5624,724720,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"BENJAMIN L. CARDIN","DEMOCRAT",FALSE,"total",1474028,2633234,FALSE,"20210114","DEMOCRAT"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",151,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2346,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"DANIEL JOHN BONGINO","REPUBLICAN",FALSE,"total",693291,2633234,FALSE,"20210114","REPUBLICAN"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"S. ROB SOBHANI","NONE",FALSE,"total",430934,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",163,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",48,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",21,2633234,FALSE,"20210114","OTHER"
2012,"MARYLAND","MD",24,52,52,"US SENATE","statewide","gen",FALSE,"DEAN AHMAD","LIBERTARIAN",FALSE,"total",32252,2633234,FALSE,"20210114","LIBERTARIAN"
2012,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/SCATTERING","",FALSE,"total",27643,3184196,FALSE,"20210114","OTHER"
2012,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"SCOTT P. BROWN","REPUBLICAN",FALSE,"total",1458048,3184196,FALSE,"20210114","REPUBLICAN"
2012,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"ELIZABETH A. WARREN","DEMOCRAT",FALSE,"total",1696346,3184196,FALSE,"20210114","DEMOCRAT"
2012,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",2159,3184196,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",10,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"DEBBIE STABENOW","DEMOCRAT",FALSE,"total",2735826,4652918,FALSE,"20210114","DEMOCRAT"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",7,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"HARLEY MIKKELSON","GREEN",FALSE,"total",27890,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"RICHARD A. MATKIN","U.S. TAXPAYERS",FALSE,"total",26038,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"JOHN D. LITLE","NATURAL LAW",FALSE,"total",11229,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"PETE HOEKSTRA","REPUBLICAN",FALSE,"total",1767386,4652918,FALSE,"20210114","REPUBLICAN"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",48,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",4,4652918,FALSE,"20210114","OTHER"
2012,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"SCOTTY BOMAN","LIBERTARIAN",FALSE,"total",84480,4652918,FALSE,"20210114","LIBERTARIAN"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2582,2843207,FALSE,"20210114","OTHER"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"TIM DAVIS","GRASSROOTS PARTY",FALSE,"total",30531,2843207,FALSE,"20210114","OTHER"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"MICHAEL CAVLAN","MINNESOTA OPEN PROGRESSIVES",FALSE,"total",13986,2843207,FALSE,"20210114","OTHER"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"KURT BILLS","REPUBLICAN",FALSE,"total",867974,2843207,FALSE,"20210114","REPUBLICAN"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"AMY KLOBUCHAR","DEMOCRAT",FALSE,"total",1854595,2843207,FALSE,"20210114","DEMOCRAT"
2012,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"STEPHEN WILLIAMS","INDEPENDENCE",FALSE,"total",73539,2843207,FALSE,"20210114","OTHER"
2012,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"ALBERT N. GORE, JR.","DEMOCRAT",FALSE,"total",503467,1241568,FALSE,"20210114","DEMOCRAT"
2012,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"SHAWN O'HARA","REFORM",FALSE,"total",13194,1241568,FALSE,"20210114","OTHER"
2012,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"ROGER F. WICKER","REPUBLICAN",FALSE,"total",709626,1241568,FALSE,"20210114","REPUBLICAN"
2012,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"THOMAS CRAMER","CONSTITUTION",FALSE,"total",15281,1241568,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",4,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",5,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",6,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"W. TODD AKIN","REPUBLICAN",FALSE,"total",1066159,2725793,FALSE,"20210114","REPUBLICAN"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"CLAIRE MCCASKILL","DEMOCRAT",FALSE,"total",1494125,2725793,FALSE,"20210114","DEMOCRAT"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",9,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",15,2725793,FALSE,"20210114","OTHER"
2012,"MISSOURI","MO",29,43,34,"US SENATE","statewide","gen",FALSE,"JONATHAN DINE","LIBERTARIAN",FALSE,"total",165468,2725793,FALSE,"20210114","LIBERTARIAN"
2012,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"DAN COX","LIBERTARIAN",FALSE,"total",31892,486066,FALSE,"20210114","LIBERTARIAN"
2012,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"JON TESTER","DEMOCRAT",FALSE,"total",236123,486066,FALSE,"20210114","DEMOCRAT"
2012,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"DENNY REHBERG","REPUBLICAN",FALSE,"total",218051,486066,FALSE,"20210114","REPUBLICAN"
2012,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"BOB KERREY","DEMOCRAT",FALSE,"total",332979,788572,FALSE,"20210114","DEMOCRAT"
2012,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"DEB FISCHER","REPUBLICAN",FALSE,"total",455593,788572,FALSE,"20210114","REPUBLICAN"
2012,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"DAVID LORY VANDERBEEK","INDEPENDENT AMERICAN",FALSE,"total",48792,997805,FALSE,"20210114","OTHER"
2012,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"DEAN HELLER","REPUBLICAN",FALSE,"total",457656,997805,FALSE,"20210114","REPUBLICAN"
2012,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"SHELLEY BERKLEY","DEMOCRAT",FALSE,"total",446080,997805,FALSE,"20210114","DEMOCRAT"
2012,"NEVADA","NV",32,88,65,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",45277,997805,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"KEN WOLSKI","GREEN",FALSE,"total",15801,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ROBERT ??TURK?? TURKAVAGE","RESPONSIBILITY FAIRNESS INTEGRITY",FALSE,"total",3532,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"GREGORY PASON","SOCIALIST PARTY USA",FALSE,"total",2249,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ROBERT MENENDEZ","DEMOCRAT",FALSE,"total",1987680,3376649,FALSE,"20210114","DEMOCRAT"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JOE KYRILLOS","REPUBLICAN",FALSE,"total",1329534,3376649,FALSE,"20210114","REPUBLICAN"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"INDER ??ANDY?? SONI","AMERICA FIRST",FALSE,"total",3593,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"GWEN DIAKOS","JERSEY STRONG INDEPENDENTS",FALSE,"total",9359,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"KENNETH R. KAPLAN","LIBERTARIAN",FALSE,"total",16803,3376649,FALSE,"20210114","LIBERTARIAN"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"J. DAVID DRANIKOFF","TOTALLY INDEPENDENT CANDIDATE",FALSE,"total",3834,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"EUGENE MARTIN LAVERGNE","NO SLOGAN",FALSE,"total",2198,3376649,FALSE,"20210114","OTHER"
2012,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"DARYL MIKELL BROOKS","REFORM NATION",FALSE,"total",2066,3376649,FALSE,"20210114","OTHER"
2012,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"MARTIN HEINRICH","DEMOCRAT",FALSE,"total",395717,775793,FALSE,"20210114","DEMOCRAT"
2012,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"JON R. BARRIE","INDEPENDENT AMERICAN",FALSE,"total",28199,775793,FALSE,"20210114","OTHER"
2012,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"HEATHER A. WILSON","REPUBLICAN",FALSE,"total",351260,775793,FALSE,"20210114","REPUBLICAN"
2012,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",617,775793,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WENDY LONG","REPUBLICAN",FALSE,"total",1514647,7116628,FALSE,"20210114","REPUBLICAN"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"CHRIS EDES","LIBERTARIAN",FALSE,"total",31894,7116628,FALSE,"20210114","LIBERTARIAN"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"KIRSTEN E. GILLIBRAND","WORKING FAMILIES",FALSE,"total",250580,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"COLIA CLARK","GREEN",FALSE,"total",42442,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"JOHN MANGELLI","COMMON SENSE",FALSE,"total",21985,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"WENDY LONG","CONSERVATIVE",FALSE,"total",240819,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"KIRSTEN E. GILLIBRAND","INDEPENDENCE",FALSE,"total",138255,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"BLANK VOTE/VOID VOTE/SCATTERING","",FALSE,"total",455963,7116628,FALSE,"20210114","OTHER"
2012,"NEW YORK","NY",36,21,13,"US SENATE","statewide","gen",FALSE,"KIRSTEN E. GILLIBRAND","DEMOCRAT",FALSE,"total",4420043,7116628,FALSE,"20210114","DEMOCRAT"
2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"RICK BERG","REPUBLICAN",FALSE,"total",158401,321144,FALSE,"20210114","REPUBLICAN"
2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",1406,321144,FALSE,"20210114","OTHER"
2012,"NORTH DAKOTA","ND",38,44,36,"US SENATE","statewide","gen",FALSE,"HEIDI HEITKAMP","DEMOCRAT",FALSE,"total",161337,321144,FALSE,"20210114","DEMOCRAT"
2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"JOSH MANDEL","REPUBLICAN",FALSE,"total",2435712,5449018,FALSE,"20210114","REPUBLICAN"
2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"SCOTT A. RUPERT","INDEPENDENT",FALSE,"total",250616,5449018,FALSE,"20210114","OTHER"
2012,"OHIO","OH",39,31,24,"US SENATE","statewide","gen",FALSE,"SHERROD BROWN","DEMOCRAT",FALSE,"total",2762690,5449018,FALSE,"20210114","DEMOCRAT"
2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"RAYBURN DOUGLAS SMITH","LIBERTARIAN",FALSE,"total",96926,5627422,FALSE,"20210114","LIBERTARIAN"
2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"TOM SMITH","REPUBLICAN",FALSE,"total",2509132,5627422,FALSE,"20210114","REPUBLICAN"
2012,"PENNSYLVANIA","PA",42,23,14,"US SENATE","statewide","gen",FALSE,"ROBERT P. CASEY, JR.","DEMOCRAT",FALSE,"total",3021364,5627422,FALSE,"20210114","DEMOCRAT"
2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",933,418189,FALSE,"20210114","OTHER"
2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"SHELDON WHITEHOUSE","DEMOCRAT",FALSE,"total",271034,418189,FALSE,"20210114","DEMOCRAT"
2012,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"BENJAMIN BARRETT HINCKLEY III","REPUBLICAN",FALSE,"total",146222,418189,FALSE,"20210114","REPUBLICAN"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"DAVID GATCHELL","INDEPENDENT",FALSE,"total",6523,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",409,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",18,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",2,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"SHAUN E. CROWELL","INDEPENDENT",FALSE,"total",20936,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",117,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"BOB CORKER","REPUBLICAN",FALSE,"total",1506443,2321477,FALSE,"20210114","REPUBLICAN"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"MICHEL JOSEPH LONG","INDEPENDENT",FALSE,"total",8080,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"TROY STEPHEN SCOGGIN","INDEPENDENT",FALSE,"total",7148,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",5,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"MARK E. CLAYTON","DEMOCRAT",FALSE,"total",705882,2321477,FALSE,"20210114","DEMOCRAT"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",12,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"KERMIT STECK","CONSTITUTION",FALSE,"total",18620,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"JAMES HIGDON","INDEPENDENT",FALSE,"total",8085,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"MARTIN PLEASANT","GREEN",FALSE,"total",38472,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",14,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",470,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",23,2321477,FALSE,"20210114","OTHER"
2012,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",218,2321477,FALSE,"20210114","OTHER"
2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"JOHN JAY MYERS","LIBERTARIAN",FALSE,"total",162354,7864822,FALSE,"20210114","LIBERTARIAN"
2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"TED CRUZ","REPUBLICAN",FALSE,"total",4440137,7864822,FALSE,"20210114","REPUBLICAN"
2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"PAUL SADLER","DEMOCRAT",FALSE,"total",3194927,7864822,FALSE,"20210114","DEMOCRAT"
2012,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"DAVID B. COLLINS","GREEN",FALSE,"total",67404,7864822,FALSE,"20210114","OTHER"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",1,1006901,FALSE,"20210114","OTHER"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"BILL BARRON","NONE",FALSE,"total",7172,1006901,FALSE,"20210114","OTHER"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"ORRIN G. HATCH","REPUBLICAN",FALSE,"total",657608,1006901,FALSE,"20210114","REPUBLICAN"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"SHAUN LYNN MCCAUSLAND","CONSTITUTION",FALSE,"total",31905,1006901,FALSE,"20210114","OTHER"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"SCOTT HOWELL","DEMOCRAT",FALSE,"total",301873,1006901,FALSE,"20210114","DEMOCRAT"
2012,"UTAH","UT",49,87,67,"US SENATE","statewide","gen",FALSE,"DANIEL GEERY","JUSTICE",FALSE,"total",8342,1006901,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PETE DIAMONDSTONE","LIBERTY UNION",FALSE,"total",2511,292762,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"LAUREL LAFRAMBOISE","VOTEKISS",FALSE,"total",877,292762,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",252,292762,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"CHRIS ERICSON","UNITED STATES MARIJUANA",FALSE,"total",5924,292762,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"JOHN MACGOVERN","REPUBLICAN",FALSE,"total",72898,292762,FALSE,"20210114","REPUBLICAN"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"PETER MOSS","PEACE AND PROSPERITY",FALSE,"total",2452,292762,FALSE,"20210114","OTHER"
2012,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen",FALSE,"BERNARD SANDERS","INDEPENDENT",FALSE,"total",207848,292762,FALSE,"20210114","OTHER"
2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"GEORGE F. ALLEN","REPUBLICAN",FALSE,"total",1785542,3802196,FALSE,"20210114","REPUBLICAN"
2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",6587,3802196,FALSE,"20210114","OTHER"
2012,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"TIMOTHY M. KAINE","DEMOCRAT",FALSE,"total",2010067,3802196,FALSE,"20210114","DEMOCRAT"
2012,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"MARIA CANTWELL","DEMOCRAT",FALSE,"total",1855493,3069417,FALSE,"20210114","DEMOCRAT"
2012,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen",FALSE,"MICHAEL BAUMGARTNER","REPUBLICAN",FALSE,"total",1213924,3069417,FALSE,"20210114","REPUBLICAN"
2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"JOE MANCHIN III","DEMOCRAT",FALSE,"total",399898,660202,FALSE,"20210114","DEMOCRAT"
2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"BOB HENRY BABER","MOUNTAIN PARTY",FALSE,"total",19517,660202,FALSE,"20210114","OTHER"
2012,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"JOHN R. RAESE","REPUBLICAN",FALSE,"total",240787,660202,FALSE,"20210114","REPUBLICAN"
2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",43,3009411,FALSE,"20210114","OTHER"
2012,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen",FALSE,"SCATTER","",FALSE,"total",3373,3009411,FALSE,"20210114","OTHER"
