date,region,state_po,candidate,party,voteshare,version
11/1/2008,Missouri,MO,Baldwin,constitution party,0.00280356419464619,20171015
11/1/2008,Missouri,MO,McKinney,,0.0000273485106172046,20171015
11/1/2008,Montana,MT,McCain,republican,0.495324509445858,20171015
11/1/2008,Montana,MT,Obama,democrat,0.472684647700818,20171015
11/1/2008,Montana,MT,Paul,constitution party,0.021705375742947,20171015
11/1/2008,Montana,MT,Nader,independent,0.00752077599064698,20171015
11/1/2008,Montana,MT,Barr,libertarian,0.00276469111973051,20171015
11/1/2008,Nebraska,NE,McCain,republican,0.565318533697916,20171015
11/1/2008,Nebraska,NE,Obama,democrat,0.415982657769247,20171015
11/1/2008,Nebraska,NE,Nader,independent,0.00674669685166627,20171015
11/1/2008,Nebraska,NE,Baldwin,nebraska party,0.00370906086628786,20171015
11/1/2008,Nebraska,NE,Barr,libertarian,0.00341952448641613,20171015
11/1/2008,Nebraska,NE,McKinney,green,0.00128294568322474,20171015
11/1/2008,Nevada,NV,Obama,democrat,0.551466759243187,20171015
11/1/2008,Nevada,NV,McCain,republican,0.426541151089841,20171015
11/1/2008,Nevada,NV,Nader,independent,0.00635430356832891,20171015
11/1/2008,Nevada,NV,Barr,libertarian,0.00440461725394897,20171015
11/1/2008,Nevada,NV,Baldwin,independent american,0.00330010497516139,20171015
11/1/2008,Nevada,NV,McKinney,green,0.00145787355039221,20171015
11/1/2008,New Hampshire,NH,Obama,democrat,0.541268970561346,20171015
11/1/2008,New Hampshire,NH,McCain,republican,0.445214284709622,20171015
11/1/2008,New Hampshire,NH,Nader,independent,0.00492707146574398,20171015
11/1/2008,New Hampshire,NH,Barr,libertarian,0.00386514198911346,20171015
11/1/2008,New Jersey,NJ,Obama,democrat,0.57272137151886,20171015
11/1/2008,New Jersey,NJ,McCain,republican,0.417039338592749,20171015
11/1/2008,New Jersey,NJ,Nader,independent,0.00550586740160957,20171015
11/1/2008,New Jersey,NJ,Barr,libertarian,0.00218213103281934,20171015
11/1/2008,New Jersey,NJ,Baldwin,constitution party,0.00102268811347392,20171015
11/1/2008,New Jersey,NJ,McKinney,green,0.0009399630891282,20171015
11/1/2008,New Jersey,NJ,Moore,socialist,0.000180702475055174,20171015
11/1/2008,New Jersey,NJ,Boss,vote here,0.000165191532990352,20171015
11/1/2008,New Jersey,NJ,Calero,socialist workers,0.00013520371166503,20171015
11/1/2008,New Jersey,NJ,La Riva,socialism and liberation party,0.000107542531649431,20171015
11/1/2008,New Mexico,NM,Obama,democrat,0.569074802627933,20171015
11/1/2008,New Mexico,NM,McCain,republican,0.417790348343327,20171015
11/1/2008,New Mexico,NM,Nader,independent,0.00641685076816702,20171015
11/1/2008,New Mexico,NM,Barr,libertarian,0.00292474444623795,20171015
11/1/2008,New Mexico,NM,Baldwin,constitution party,0.00192373018148352,20171015
11/1/2008,New Mexico,NM,McKinney,green,0.00186952363285061,20171015
11/1/2008,New York,NY,Obama,democrat,0.601569615407577,20171015
11/1/2008,New York,NY,McCain,republican,0.313172371111752,20171015
11/1/2008,New York,NY,McCain,conservative,0.0220764802573006,20171015
11/1/2008,New York,NY,McCain,independence,0.0212344724870529,20171015
11/1/2008,New York,NY,Obama,working families,0.0206698533116792,20171015
11/1/2008,New York,NY,Nader,populist,0.00534173769839209,20171015
11/1/2008,New York,NY,Barr,libertarian,0.00253767829372085,20171015
11/1/2008,New York,NY,McKinney,green,0.0016577270788896,20171015
11/1/2008,New York,NY,Harris,socialist workers,0.000468141816278877,20171015
11/1/2008,New York,NY,La Riva,socialism and liberation party,0.000212250190008597,20171015
11/1/2008,North Carolina,NC,Obama,democrat,0.497036663990474,20171015
11/1/2008,North Carolina,NC,McCain,republican,0.493747986186486,20171015
11/1/2008,North Carolina,NC,Barr,libertarian,0.00596680330635413,20171015
11/1/2008,North Carolina,NC,Nader,independent,0.000350278866052202,20171015
11/1/2008,North Dakota,ND,McCain,republican,0.53250100277619,20171015
11/1/2008,North Dakota,ND,Obama,democrat,0.446205400147179,20171015
11/1/2008,North Dakota,ND,Nader,independent,0.0132303290053408,20171015
11/1/2008,North Dakota,ND,Barr,libertarian,0.00427640617646966,20171015
11/1/2008,North Dakota,ND,Baldwin,constitution party,0.00378686189482062,20171015
11/1/2008,Ohio,OH,Obama,democrat,0.515042700605254,20171015
11/1/2008,Ohio,OH,McCain,republican,0.469105783632749,20171015
11/1/2008,Ohio,OH,Nader,independent,0.00810076466930024,20171015
11/1/2008,Ohio,OH,Barr,libertarian,0.00348909930189985,20171015
11/1/2008,Ohio,OH,Baldwin,constitution party,0.0022011614564629,20171015
11/1/2008,Ohio,OH,McKinney,green,0.00149220002277366,20171015
11/1/2008,Ohio,OH,Moore,socialist,0.00047912268869288,20171015
11/1/2008,Oklahoma,OK,McCain,republican,0.656450811226935,20171015
11/1/2008,Oklahoma,OK,Obama,democrat,0.343549188773065,20171015
11/1/2008,Oregon,OR,Obama,democrat,0.567488062569206,20171015
11/1/2008,Oregon,OR,McCain,republican,0.404009816922922,20171015
11/1/2008,Oregon,OR,Nader,peace party,0.0101834709803355,20171015
11/1/2008,Oregon,OR,Baldwin,constitution party,0.00420873763037075,20171015
11/1/2008,Oregon,OR,McKinney,green,0.00248541466980038,20171015
11/1/2008,Pennsylvania,PA,Obama,democrat,0.544855280120374,20171015
11/1/2008,Pennsylvania,PA,McCain,republican,0.441670524799144,20171015
11/1/2008,Pennsylvania,PA,Nader,independent,0.00714702411598877,20171015
11/1/2008,Pennsylvania,PA,Barr,libertarian,0.00331134197821086,20171015
11/1/2008,Rhode Island,RI,Obama,democrat,0.628640046124562,20171015
11/1/2008,Rhode Island,RI,McCain,republican,0.350578464747354,20171015
11/1/2008,Rhode Island,RI,Nader,independent,0.0102360068338965,20171015
11/1/2008,Rhode Island,RI,Barr,libertarian,0.00292941839810414,20171015
11/1/2008,Rhode Island,RI,McKinney,green,0.00168939686200362,20171015
11/1/2008,Rhode Island,RI,Baldwin,constitution party,0.00143079408011599,20171015
11/1/2008,Rhode Island,RI,La Riva,socialism and liberation party,0.000258602781887631,20171015
11/1/2008,South Carolina,SC,McCain,republican,0.538736439786379,20171015
11/1/2008,South Carolina,SC,Obama,democrat,0.448965600173662,20171015
11/1/2008,South Carolina,SC,Barr,libertarian,0.00379131573700565,20171015
11/1/2008,South Carolina,SC,Baldwin,constitution party,0.00355393553982391,20171015
11/1/2008,South Carolina,SC,Nader,independent,0.00263044328148971,20171015
11/1/2008,South Carolina,SC,McKinney,green,0.00232226548163973,20171015
11/1/2008,South Dakota,SD,McCain,republican,0.531589763727993,20171015
11/1/2008,South Dakota,SD,Obama,democrat,0.447474311146017,20171015
11/1/2008,South Dakota,SD,Nader,independent,0.01117088814713,20171015
11/1/2008,South Dakota,SD,Baldwin,constitution party,0.00496105766084168,20171015
11/1/2008,South Dakota,SD,Barr,libertarian,0.00480397931801819,20171015
11/1/2008,Tennessee,TN,McCain,republican,0.568969542828942,20171015
11/1/2008,Tennessee,TN,Obama,democrat,0.41828538062713,20171015
11/1/2008,Texas,TX,McCain,republican,0.554523604523264,20171015
11/1/2008,Texas,TX,Obama,democrat,0.436831214458896,20171015
11/1/2008,Texas,TX,Barr,libertarian,0.00694694529880989,20171015
11/1/2008,Texas,TX,Nader,independent,0.000711951714545863,20171015
11/1/2008,Utah,UT,McCain,republican,0.625838697145017,20171015
11/1/2008,Utah,UT,Obama,democrat,0.344057456660752,20171015
11/1/2008,Utah,UT,Baldwin,constitution party,0.012612745046568,20171015
11/1/2008,Utah,UT,Nader,peace & freedom,0.00883690162436868,20171015
11/1/2008,Utah,UT,Barr,libertarian,0.00731438411541733,20171015
11/1/2008,Utah,UT,McKinney,green,0.00103111185778636,20171015
11/1/2008,Utah,UT,La Riva,socialism and liberation party,0.000275103163686382,20171015
11/1/2008,Vermont,VT,Obama,democrat,0.674556831956092,20171015
11/1/2008,Vermont,VT,McCain,republican,0.304492287245498,20171015
11/1/2008,Vermont,VT,Nader,independent,0.0102723922152557,20171015
11/1/2008,Vermont,VT,Barr,libertarian,0.00328261230718114,20171015
11/1/2008,Vermont,VT,Baldwin,constitution party,0.0015382438177981,20171015
11/1/2008,Vermont,VT,Calero,socialist workers,0.000461473145339429,20171015
11/1/2008,Vermont,VT,La Riva,socialism and liberation party,0.000458396657703833,20171015
11/1/2008,Vermont,VT,Moore,liberty union party,0.000433784756619063,20171015
11/1/2008,Virginia,VA,Obama,democrat,0.526294698731757,20171015
11/1/2008,Virginia,VA,McCain,republican,0.463305006902553,20171015
11/1/2008,Virginia,VA,Nader,independent,0.00308412520210783,20171015
11/1/2008,Virginia,VA,Barr,libertarian,0.00297239515908102,20171015
11/1/2008,Virginia,VA,Baldwin,independent green,0.00200738062880379,20171015
11/1/2008,Virginia,VA,McKinney,green,0.000629555819362602,20171015
11/1/2008,Washington,WA,Obama,democrat,0.576528922136484,20171015
11/1/2008,Washington,WA,McCain,republican,0.404763049421149,20171015
11/1/2008,Washington,WA,Nader,independent,0.00971030117113694,20171015
11/1/2008,Washington,WA,Barr,libertarian,0.00419114630222222,20171015
11/1/2008,Washington,WA,Baldwin,constitution party,0.00310582117556253,20171015
11/1/2008,Washington,WA,McKinney,green,0.00125754146198827,20171015
11/1/2008,Washington,WA,La Riva,socialism and liberation party,0.000232146302880787,20171015
11/1/2008,Washington,WA,Harris,socialist workers,0.000211072028576716,20171015
11/1/2008,West Virginia,WV,McCain,republican,0.557103431069548,20171015
11/1/2008,West Virginia,WV,Obama,democrat,0.425897503822968,20171015
11/1/2008,West Virginia,WV,Nader,independent,0.010118424390743,20171015
11/1/2008,West Virginia,WV,Baldwin,constitution party,0.00345503755688898,20171015
11/1/2008,West Virginia,WV,McKinney,mountain party,0.00330085738193653,20171015
11/1/2008,Wisconsin,WI,Obama,democrat,0.562177865179423,20171015
11/1/2008,Wisconsin,WI,McCain,republican,0.423136624883481,20171015
11/1/2008,Wisconsin,WI,Nader,independent,0.00590095182805488,20171015
11/1/2008,Wisconsin,WI,Barr,libertarian,0.00296907874427209,20171015
11/1/2008,Wisconsin,WI,Baldwin,constitution party,0.00170006405406955,20171015
11/1/2008,Wisconsin,WI,McKinney,green,0.00141314472633226,20171015
11/1/2008,Wisconsin,WI,Wamboldt,we the people,0.000256082203728141,20171015
11/1/2008,Wisconsin,WI,Moore,socialist party usa,0.000181000510488477,20171015
11/1/2008,Wisconsin,WI,La Riva,socialism and liberation party,0.0000794391129366093,20171015
11/1/2008,Wyoming,WY,McCain,republican,0.647137745974955,20171015
11/1/2008,Wyoming,WY,Obama,democrat,0.325094937702037,20171015
11/1/2008,Wyoming,WY,Barr,libertarian,0.00625333458870791,20171015
11/1/2012,Alabama,AL,Romney,republican,0.605458223298228,20171015
11/1/2012,Alabama,AL,Obama,democrat,0.383590330987525,20171015
11/1/2012,Alaska,AK,Romney,republican,0.548015773972945,20171015
11/1/2012,Alaska,AK,Obama,democrat,0.408126591124644,20171015
11/1/2012,Alaska,AK,Johnson,libertarian,0.0245994109718964,20171015
11/1/2012,Alaska,AK,Stein,green,0.00970731626150186,20171015
11/1/2012,Arizona,AZ,Romney,republican,0.536545331659747,20171015
11/1/2012,Arizona,AZ,Obama,democrat,0.445897669417994,20171015
11/1/2012,Arizona,AZ,Johnson,libertarian,0.0139610499753398,20171015
11/1/2012,Arizona,AZ,Stein,green,0.00339936344570891,20171015
11/1/2012,Arkansas,AR,Romney,republican,0.605669360841091,20171015
11/1/2012,Arkansas,AR,Obama,democrat,0.368789903017201,20171015
11/1/2012,Arkansas,AR,Johnson,libertarian,0.015218781674627,20171015
11/1/2012,Arkansas,AR,Stein,green,0.00870058758186313,20171015
11/1/2012,Arkansas,AR,La Riva,socialism and liberation party,0.0016213668852177,20171015
11/1/2012,California,CA,Obama,democrat,0.602389591416896,20171015
11/1/2012,California,CA,Romney,republican,0.371203785207048,20171015
11/1/2012,California,CA,Johnson,libertarian,0.0109844294766894,20171015
11/1/2012,California,CA,Stein,green,0.00656806314384571,20171015
11/1/2012,California,CA,Barr,peace & freedom,0.00412806733756453,20171015
11/1/2012,California,CA,Hoefling,american independent party,0.00294296596085438,20171015
11/1/2012,Colorado,CO,Obama,democrat,0.514922265516152,20171015
11/1/2012,Colorado,CO,Romney,republican,0.46127091639048,20171015
11/1/2012,Colorado,CO,Johnson,libertarian,0.0138333444897794,20171015
11/1/2012,Colorado,CO,Stein,green,0.00292195106004399,20171015
11/1/2012,Colorado,CO,Goode,american constitution party,0.00242613784074511,20171015
11/1/2012,Colorado,CO,Barr,peace & freedom,0.00196807492150273,20171015
11/1/2012,Colorado,CO,Reed,no party affiliation,0.0010071935726417,20171015
11/1/2012,Colorado,CO,Anderson,justice,0.000491143079085711,20171015
11/1/2012,Colorado,CO,Tittle,we the people,0.00030784007571854,20171015
11/1/2012,Colorado,CO,Hoefling,america's party,0.000264252100395561,20171015
11/1/2012,Colorado,CO,La Riva,socialism and liberation party,0.000123369537298075,20171015
11/1/2012,Colorado,CO,Alexander,socialist,0.000119866932138193,20171015
11/1/2012,Colorado,CO,Miller,american third position,0.000103910619743173,20171015
11/1/2012,Colorado,CO,Stevens,objectivist party,0.0000914569125080365,20171015
11/1/2012,Colorado,CO,Harris,socialist workers,0.0000747222434108213,20171015
11/1/2012,Colorado,CO,White,socialist equality party,0.0000735547083575273,20171015
11/1/2012,Connecticut,CT,Obama,democrat,0.580850132588544,20171015
11/1/2012,Connecticut,CT,Romney,republican,0.40745114246915,20171015
11/1/2012,Connecticut,CT,Johnson,libertarian,0.0079193738432195,20171015
11/1/2012,Delaware,DE,Obama,democrat,0.586107419845853,20171015
11/1/2012,Delaware,DE,Romney,republican,0.399826040735461,20171015
11/1/2012,Delaware,DE,Johnson,libertarian,0.00937930367972167,20171015
11/1/2012,Delaware,DE,Stein,green,0.00468723573896446,20171015
11/1/2012,District of Columbia,DC,Obama,democrat,0.909131139281873,20171015
11/1/2012,District of Columbia,DC,Romney,republican,0.0727829141760052,20171015
11/1/2012,District of Columbia,DC,Stein,d.c. statehood green,0.00836726079437916,20171015
11/1/2012,District of Columbia,DC,Johnson,libertarian,0.0070907258888087,20171015
11/1/2012,Florida,FL,Obama,democrat,0.500078650686987,20171015
11/1/2012,Florida,FL,Romney,republican,0.491309777619755,20171015
11/1/2012,Florida,FL,Johnson,libertarian,0.00527791541811897,20171015
11/1/2012,Florida,FL,Stein,green,0.00105579549358115,20171015
11/1/2012,Florida,FL,Barr,peace & freedom,0.000962217106813533,20171015
11/1/2012,Florida,FL,Stevens,objectivist party,0.000455029330864972,20171015
11/1/2012,Florida,FL,Goode,constitution party,0.000307640421567682,20171015
11/1/2012,Florida,FL,Anderson,justice,0.000206981702888268,20171015
11/1/2012,Florida,FL,Hoefling,american independent,0.000111633233142703,20171015
11/1/2012,Florida,FL,Barnett,reform party,0.0000967645361279246,20171015
11/1/2012,Florida,FL,Alexander,socialist,0.0000942864199587948,20171015
11/1/2012,Florida,FL,Lindsay,socialism and liberation party,0.0000379977812599899,20171015
11/1/2012,Georgia,GA,Romney,republican,0.533292421775245,20171015
11/1/2012,Georgia,GA,Obama,democrat,0.455079596668821,20171015
11/1/2012,Georgia,GA,Johnson,libertarian,0.0116279815559339,20171015
11/1/2012,Hawaii,HI,Obama,democrat,0.701479324456319,20171015
11/1/2012,Hawaii,HI,Romney,republican,0.276821476853959,20171015
11/1/2012,Hawaii,HI,Johnson,libertarian,0.00878398934941291,20171015
11/1/2012,Hawaii,HI,Stein,green,0.00728339116888821,20171015
11/1/2012,Idaho,ID,Romney,republican,0.645297834958928,20171015
11/1/2012,Idaho,ID,Obama,democrat,0.326223335592098,20171015
11/1/2012,Idaho,ID,Johnson,libertarian,0.014492375903378,20171015
11/1/2012,Idaho,ID,Goode,constitution party,0.0034065438757332,20171015
11/1/2012,Illinois,IL,Obama,democrat,0.576021353624771,20171015
11/1/2012,Illinois,IL,Romney,republican,0.407327412708169,20171015
11/1/2012,Illinois,IL,Johnson,libertarian,0.0107266024089215,20171015
11/1/2012,Illinois,IL,Stein,green,0.00576534133636423,20171015
11/1/2012,Indiana,IN,Romney,republican,0.541255323802245,20171015
11/1/2012,Indiana,IN,Obama,democrat,0.439273029040584,20171015
11/1/2012,Indiana,IN,Johnson,libertarian,0.019093294276241,20171015
11/1/2012,Iowa,IA,Obama,democrat,0.519880165341491,20171015
11/1/2012,Iowa,IA,Romney,republican,0.461778685105361,20171015
11/1/2012,Iowa,IA,Johnson,libertarian,0.00816974048464776,20171015
11/1/2012,Iowa,IA,Stein,green,0.00238215626540596,20171015
11/1/2012,Iowa,IA,Goode,constitution party,0.00192013550923409,20171015
11/1/2012,Iowa,IA,Harris,socialist workers,0.00028125750546714,20171015
11/1/2012,Iowa,IA,La Riva,socialism and liberation party,0.000235118633783767,20171015
11/1/2012,Kansas,KS,Romney,republican,0.597113203692161,20171015
11/1/2012,Kansas,KS,Obama,democrat,0.37994570553919,20171015
11/1/2012,Kansas,KS,Johnson,libertarian,0.0176349236317115,20171015
11/1/2012,Kansas,KS,Baldwin,reform party,0.00432510812770319,20171015
11/1/2012,Kentucky,KY,Romney,republican,0.604931415993216,20171015
11/1/2012,Kentucky,KY,Obama,democrat,0.378013278344458,20171015
11/1/2012,Kentucky,KY,Johnson,libertarian,0.00949414982762189,20171015
11/1/2012,Kentucky,KY,Terry,independent,0.00382370026463211,20171015
11/1/2012,Kentucky,KY,Stein,green,0.00352601696405321,20171015
11/1/2012,Louisiana,LA,Romney,republican,0.577845757284742,20171015
11/1/2012,Louisiana,LA,Obama,democrat,0.405774636233021,20171015
11/1/2012,Louisiana,LA,Johnson,libertarian,0.00910552063247688,20171015
11/1/2012,Louisiana,LA,Stein,green,0.00349938442327607,20171015
11/1/2012,Louisiana,LA,Goode,constitution party,0.00125773232066156,20171015
11/1/2012,Louisiana,LA,Tittle,we the people,0.00088612958955701,20171015
11/1/2012,Louisiana,LA,Anderson,justice,0.000686035811269944,20171015
11/1/2012,Louisiana,LA,Lindsay,socialism and liberation party,0.000311925639334726,20171015
11/1/2012,Louisiana,LA,Fellure,prohibition,0.000259770870056894,20171015
11/1/2012,Louisiana,LA,Harris,socialist workers,0.000195078896625737,20171015
11/1/2012,Louisiana,LA,White,socialist equality party,0.000178028298977215,20171015
11/1/2012,Maine,ME,Obama,democrat,0.553710341934825,20171015
11/1/2012,Maine,ME,Romney,republican,0.403273920398257,20171015
11/1/2012,Maine,ME,Johnson,libertarian,0.0129036174833531,20171015
11/1/2012,Maine,ME,Stein,green,0.0112023599601522,20171015
11/1/2012,Maryland,MD,Obama,democrat,0.619741907793185,20171015
11/1/2012,Maryland,MD,Romney,republican,0.358977323389454,20171015
11/1/2012,Maryland,MD,Johnson,libertarian,0.0111530672135283,20171015
11/1/2012,Maryland,MD,Stein,green,0.00631988673699187,20171015
11/1/2012,Massachusetts,MA,Obama,democrat,0.603383083202165,20171015
11/1/2012,Massachusetts,MA,Romney,republican,0.373191223153349,20171015
11/1/2012,Massachusetts,MA,Johnson,libertarian,0.00971045752208721,20171015
11/1/2012,Massachusetts,MA,Stein,green-rainbow,0.00649802964390383,20171015
11/1/2012,Michigan,MI,Obama,democrat,0.542082042105188,20171015
11/1/2012,Michigan,MI,Romney,republican,0.447109160274202,20171015
11/1/2012,Michigan,MI,Stein,green,0.00462844652492379,20171015
11/1/2012,Michigan,MI,Goode,u.s. taxpayers party,0.00340713017925956,20171015
11/1/2012,Michigan,MI,Anderson,natural law,0.00108793963847937,20171015
11/1/2012,Minnesota,MN,Obama,democratic-farmer-labor,0.526523031532463,20171015
11/1/2012,Minnesota,MN,Romney,republican,0.449582011066687,20171015
11/1/2012,Minnesota,MN,Johnson,libertarian,0.0119520759146498,20171015
11/1/2012,Minnesota,MN,Stein,green,0.00443477932179853,20171015
11/1/2012,Minnesota,MN,Goode,constitution party,0.00126746898838471,20171015
11/1/2012,Minnesota,MN,Carlson,grassroots,0.00107234278463822,20171015
11/1/2012,Minnesota,MN,Anderson,justice,0.000679706636436294,20171015
11/1/2012,Minnesota,MN,Morstad,constitutional government,0.000371863550595407,20171015
11/1/2012,Minnesota,MN,Harris,socialist workers,0.00035790164072873,20171015
11/1/2012,Minnesota,MN,Lindsay,socialism and liberation party,0.000135192151635876,20171015
11/1/2012,Mississippi,MS,Romney,republican,0.552858467435811,20171015
11/1/2012,Mississippi,MS,Obama,democrat,0.437893595439893,20171015
11/1/2012,Mississippi,MS,Johnson,libertarian,0.00519297066547188,20171015
11/1/2012,Mississippi,MS,Goode,constitution party,0.00202942787091314,20171015
11/1/2012,Mississippi,MS,Stein,green,0.00123523628172099,20171015
11/1/2012,Mississippi,MS,Washer,reform party,0.000790302306189249,20171015
11/1/2012,Missouri,MO,Romney,republican,0.537637411358771,20171015
11/1/2012,Missouri,MO,Obama,democrat,0.443834835454533,20171015
11/1/2012,Missouri,MO,Johnson,libertarian,0.0156495992671152,20171015
11/1/2012,Missouri,MO,Goode,constitution party,0.00287815391958069,20171015
11/1/2012,Montana,MT,Romney,republican,0.553515353849205,20171015
11/1/2012,Montana,MT,Obama,democrat,0.416981373748058,20171015
11/1/2012,Montana,MT,Johnson,libertarian,0.0292636267477606,20171015
11/1/2012,Nebraska,NE,Romney,republican,0.59803192179048,20171015
11/1/2012,Nebraska,NE,Obama,democrat,0.38027314417929,20171015
11/1/2012,Nebraska,NE,Johnson,libertarian,0.0139845086539297,20171015
11/1/2012,Nevada,NV,Obama,democrat,0.523562494704006,20171015
11/1/2012,Nevada,NV,Romney,republican,0.456753156412636,20171015
11/1/2012,Nevada,NV,Johnson,libertarian,0.0108067843904631,20171015
11/1/2012,Nevada,NV,Goode,independent american,0.00319237613285014,20171015
11/1/2012,New Hampshire,NH,Obama,democrat,0.51979684150712,20171015
11/1/2012,New Hampshire,NH,Romney,republican,0.464037964926889,20171015
11/1/2012,New Hampshire,NH,Johnson,libertarian,0.0115503845439764,20171015
11/1/2012,New Hampshire,NH,Goode,constitution party,0.000995819807249793,20171015
11/1/2012,New Jersey,NJ,Obama,democrat,0.583423549106376,20171015
11/1/2012,New Jersey,NJ,Romney,republican,0.406235648271444,20171015
11/1/2012,New Jersey,NJ,Johnson,libertarian,0.00578123011714446,20171015
11/1/2012,New Jersey,NJ,Stein,green,0.00271705447768434,20171015
11/1/2012,New Jersey,NJ,Goode,constitution party,0.000566992048094558,20171015
11/1/2012,New Jersey,NJ,Anderson,justice,0.000473546921409076,20171015
11/1/2012,New Jersey,NJ,Boss,nsa did 911,0.00028143473448804,20171015
11/1/2012,New Jersey,NJ,Harris,socialist workers,0.00019486057300002,20171015
11/1/2012,New Jersey,NJ,Miller,american third position,0.000182492835644589,20171015
11/1/2012,New Jersey,NJ,Lindsay,socialism and liberation party,0.000143190914715106,20171015
11/1/2012,New Mexico,NM,Obama,democrat,0.529927605204668,20171015
11/1/2012,New Mexico,NM,Romney,republican,0.428433266390901,20171015
11/1/2012,New Mexico,NM,Johnson,libertarian,0.0354548215137836,20171015
11/1/2012,New Mexico,NM,Stein,green,0.00343345777650754,20171015
11/1/2012,New Mexico,NM,Goode,constitution party,0.00125293776905626,20171015
11/1/2012,New York,NY,Obama,democrat,0.607609841748745,20171015
11/1/2012,New York,NY,Romney,republican,0.312415973282314,20171015
11/1/2012,New York,NY,Romney,conservative,0.0368192992790002,20171015
11/1/2012,New York,NY,Obama,working families,0.0207457469553664,20171015
11/1/2012,New York,NY,Johnson,libertarian,0.00661703376131691,20171015
11/1/2012,New York,NY,Stein,green,0.00560028237473555,20171015
11/1/2012,New York,NY,Goode,constitution party,0.000881015919550179,20171015
11/1/2012,New York,NY,Lindsay,socialism and liberation party,0.000286505814986095,20171015
11/1/2012,North Carolina,NC,Romney,republican,0.50393064102143,20171015
11/1/2012,North Carolina,NC,Obama,democrat,0.483509685770676,20171015
11/1/2012,North Carolina,NC,Johnson,libertarian,0.00988042718781046,20171015
11/1/2012,North Dakota,ND,Romney,republican,0.583156825585572,20171015
11/1/2012,North Dakota,ND,Obama,democrat,0.386973108889797,20171015
11/1/2012,North Dakota,ND,Johnson,libertarian,0.0162201330311025,20171015
11/1/2012,North Dakota,ND,Stein,green,0.0042176061833451,20171015
11/1/2012,North Dakota,ND,Goode,constitution party,0.00367259980429316,20171015
11/1/2012,Ohio,OH,Obama,democrat,0.506667476583199,20171015
11/1/2012,Ohio,OH,Romney,republican,0.476884408784226,20171015
11/1/2012,Ohio,OH,Johnson,libertarian,0.00886840684042602,20171015
11/1/2012,Ohio,OH,Stein,green,0.00332818355432228,20171015
11/1/2012,Ohio,OH,Duncan,independent,0.00224017178831362,20171015
11/1/2012,Ohio,OH,Goode,constitution party,0.00146053753371815,20171015
11/1/2012,Ohio,OH,Alexander,socialist,0.000531642112936051,20171015
11/1/2012,Oklahoma,OK,Romney,republican,0.667723197430166,20171015
11/1/2012,Oklahoma,OK,Obama,democrat,0.332276802569834,20171015
11/1/2012,Oregon,OR,Obama,democrat,0.54239326652769,20171015
11/1/2012,Oregon,OR,Romney,republican,0.421498711765133,20171015
11/1/2012,Oregon,OR,Johnson,libertarian,0.0134630324098655,20171015
11/1/2012,Oregon,OR,Stein,pacific green,0.010857500544915,20171015
11/1/2012,Oregon,OR,Christensen,constitution party,0.00247698782184913,20171015
11/1/2012,Oregon,OR,Anderson,progressive,0.00189127409502199,20171015
11/1/2012,Pennsylvania,PA,Obama,democrat,0.520768577021407,20171015
11/1/2012,Pennsylvania,PA,Romney,republican,0.466808660336744,20171015
11/1/2012,Pennsylvania,PA,Johnson,libertarian,0.00870613928150971,20171015
11/1/2012,Pennsylvania,PA,Stein,green,0.00371662336033883,20171015
11/1/2012,Rhode Island,RI,Obama,democrat,0.627009588632639,20171015
11/1/2012,Rhode Island,RI,Romney,republican,0.35243661570814,20171015
11/1/2012,Rhode Island,RI,Johnson,libertarian,0.00983748422258541,20171015
11/1/2012,Rhode Island,RI,Stein,green,0.005427654809225,20171015
11/1/2012,Rhode Island,RI,Goode,constitution party,0.000964019648065571,20171015
11/1/2012,Rhode Island,RI,Anderson,justice,0.000932632961849483,20171015
11/1/2012,Rhode Island,RI,Lindsay,socialism and liberation party,0.000295931612894547,20171015
11/1/2012,South Carolina,SC,Romney,republican,0.545611312558614,20171015
11/1/2012,South Carolina,SC,Obama,democrat,0.440880334073615,20171015
11/1/2012,South Carolina,SC,Johnson,libertarian,0.00830958221451053,20171015
11/1/2012,South Carolina,SC,Stein,green,0.00277274583298967,20171015
11/1/2012,South Carolina,SC,Goode,constitution party,0.00242602532027098,20171015
11/1/2012,South Dakota,SD,Romney,republican,0.578893118755411,20171015
11/1/2012,South Dakota,SD,Obama,democrat,0.398661407583525,20171015
11/1/2012,South Dakota,SD,Johnson,libertarian,0.0159284251611396,20171015
11/1/2012,South Dakota,SD,Goode,constitution party,0.00651704849992441,20171015
11/1/2012,Tennessee,TN,Romney,republican,0.594787147199376,20171015
11/1/2012,Tennessee,TN,Obama,democrat,0.390758149937952,20171015
11/1/2012,Tennessee,TN,Stein,green,0.0026499068363529,20171015
11/1/2012,Tennessee,TN,Goode,constitution party,0.00244938433898959,20171015
11/1/2012,Texas,TX,Romney,republican,0.571669774680564,20171015
11/1/2012,Texas,TX,Obama,democrat,0.413833582837609,20171015
11/1/2012,Texas,TX,Johnson,libertarian,0.0110810171468045,20171015
11/1/2012,Texas,TX,Stein,green,0.00308449582060011,20171015
11/1/2012,Utah,UT,Romney,republican,0.727905331026891,20171015
11/1/2012,Utah,UT,Obama,democrat,0.247496658279604,20171015
11/1/2012,Utah,UT,Johnson,libertarian,0.0123565025947476,20171015
11/1/2012,Utah,UT,Anderson,justice,0.00524355244535304,20171015
11/1/2012,Utah,UT,Stein,green,0.00375157257430414,20171015
